operador,linea,servicio,tipo_traccion,trenes_km,coches_km,trenes_programados,trenes_cancelados,trenes_corridos,trenes_puntuales,trenes_atrasados,regularidad_absoluta,regularidad_relativa,cumplimiento_programa,pax_pagos,pax_dia_habil,ocupacion_media,pax_km,recaudacion_pesos,tarifa_media_pesos,km_linea,estaciones,observaciones,sin_programa,periodo,tasa_cancelacion
SOFSE,Mitre,MIT - Villa Ballester-Zárate (d),Diésel,76850.568,153701.136,1120.0,58.0,1062.0,533.0,529.0,0.4758928571428571,0.5018832391713748,0.9482142857142857,13311.0,551.5320757127075,2.925701521443382,449683.6474427761,492474.56,36.997562917887464,72.364,12.0,Aumento de Tarifas 01/05/2023 (Resolución RESOL-2022-1017-APN-MTR),False,2023-05-01,0.0518
SOFSE,Roca,ROC - Alejandro Korn-Chascomús (d),Diésel,23813.02,71439.06,310.0,2.0,308.0,268.0,40.0,0.864516129032258,0.8701298701298701,0.9935483870967742,6156.0,267.1297160978793,2.5334375900242807,180986.4,,,77.315,7.0,Aumento de Tarifas 01/05/2023 (Resolución RESOL-2022-1017-APN-MTR),False,2023-05-01,0.0065
SOFSE,Roca,ROC - Bosques-Gutiérrez (d),Diésel,3848.2679999999946,11544.803999999984,1141.0,265.0,876.0,827.0,49.0,0.7248028045574058,0.9440639269406392,0.7677475898334793,2289.0,99.32747240871436,0.773256956116363,8927.1,,,4.392999999999994,3.0,Aumento de Tarifas 01/05/2023 (Resolución RESOL-2022-1017-APN-MTR),False,2023-05-01,0.2323
SOFSE,Roca,ROC - Cañuelas-Lobos (d),Diésel,7026.898999999999,21080.697,208.0,21.0,187.0,110.0,77.0,0.5288461538461539,0.5882352941176471,0.8990384615384616,1468.0,63.701498250761325,1.5668362388587056,33030.0,,,37.577,4.0,Aumento de Tarifas 01/05/2023 (Resolución RESOL-2022-1017-APN-MTR),False,2023-05-01,0.101
SOFSE,Roca,ROC - Cañuelas-Monte (d),Diésel,6972.651,20917.953,208.0,45.0,163.0,106.0,57.0,0.5096153846153846,0.6503067484662577,0.7836538461538461,714.0,30.98288130180081,1.024000771012345,21420.0,,,42.777,4.0,Aumento de Tarifas 01/05/2023 (Resolución RESOL-2022-1017-APN-MTR),False,2023-05-01,0.2163
SOFSE,Roca,ROC - Ezeiza-Cañuelas (d),Diésel,41224.787000000004,123674.361,1633.0,332.0,1301.0,915.0,386.0,0.5603184323331292,0.703305149884704,0.7966932026944274,35649.0,1546.9310021399117,6.558987134792656,811178.5427027027,,,31.687000000000005,16.0,Aumento de Tarifas 01/05/2023 (Resolución RESOL-2022-1017-APN-MTR),False,2023-05-01,0.2033
SOFSE,Roca,ROC - Plaza Constitución-Bosques (Vía Quilmes) (e),Eléctrico,50598.045,354186.315,2100.0,523.0,1577.0,730.0,847.0,0.3476190476190476,0.4629042485732403,0.7509523809523809,82197.0,3566.8065747396654,4.061273513630813,1438447.5,,,32.085,16.0,Aumento de Tarifas 01/05/2023 (Resolución RESOL-2022-1017-APN-MTR),False,2023-05-01,0.249
SOFSE,Roca,ROC - Plaza Constitución-Ezeiza (e),Eléctrico,134674.272,942719.904,5113.0,961.0,4152.0,3395.0,757.0,0.6639937414433796,0.8176782273603083,0.8120477214942304,2332688.002704075,101223.24299988117,46.519156182828,43854534.450836614,,,32.436,15.0,Aumento de Tarifas 01/05/2023 (Resolución RESOL-2022-1017-APN-MTR),False,2023-05-01,0.188
SOFSE,Roca,ROC - Plaza Constitución-Glew-Korn (e),Eléctrico,187553.75,1312876.25,5111.0,361.0,4750.0,3615.0,1135.0,0.7072979847387987,0.7610526315789473,0.929368029739777,3895465.0733333183,169037.4397512563,67.35368787779224,88427057.16466632,,,39.485,15.0,Aumento de Tarifas 01/05/2023 (Resolución RESOL-2022-1017-APN-MTR),False,2023-05-01,0.0706
SOFSE,Roca,ROC - Plaza Constitución-La Plata (e),Eléctrico,119235.94799999999,834651.6359999999,2363.0,105.0,2258.0,1185.0,1073.0,0.501481168006771,0.524800708591674,0.9555649597968684,2509639.9628902036,108901.7886281274,71.56210871763851,59729431.116786845,,,52.806,19.0,Aumento de Tarifas 01/05/2023 (Resolución RESOL-2022-1017-APN-MTR),False,2023-05-01,0.0444
SOFSE,Roca,ROC - Plaza Constitución-Temperley-Bosques (vía Temperley) (e),Eléctrico,103001.08800000002,721007.6160000002,4614.0,1542.0,3072.0,1253.0,1819.0,0.27156480277416556,0.4078776041666667,0.6657997399219766,1325518.961072403,57518.76279298682,44.122217796015164,31812455.065737672,,,33.529,16.0,Aumento de Tarifas 01/05/2023 (Resolución RESOL-2022-1017-APN-MTR),False,2023-05-01,0.3342
SOFSE,Roca,ROC - Temperley-Haedo (d),Diésel,11500.922,34502.766,576.0,137.0,439.0,420.0,19.0,0.7291666666666666,0.9567198177676538,0.7621527777777778,830.0,36.016514678563965,0.09381856515503713,3237.0,,,26.198,11.0,Aumento de Tarifas 01/05/2023 (Resolución RESOL-2022-1017-APN-MTR),False,2023-05-01,0.2378
SOFSE,Roca,ROC - Tren Universitario/La Plata-Policlínico (d),Diésel,2575.44,2575.44,594.0,6.0,588.0,567.0,21.0,0.9545454545454546,0.9642857142857143,0.98989898989899,38570.0,1468.2146935668063,44.928245270711024,115710.0,,,4.38,7.0,,False,2023-05-01,0.0101
SOFSE,San Martín,SM - Retiro-Pilar-Dr. Cabred (d),Diésel,176649.0,1236543.0,3565.0,232.0,3333.0,2253.0,1080.0,0.6319775596072932,0.675967596759676,0.9349228611500702,2458819.0,103811.75,55.793340343271524,68990864.44809,58876803.72000001,23.945155670262842,72.3,21.0,Aumento de Tarifas 01/05/2023 (Resolución RESOL-2022-1017-APN-MTR),False,2023-05-01,0.0651
SOFSE,Sarmiento,SAR - Merlo-Lobos (d),Diésel,29400.03933,88200.11799,902.0,89.0,813.0,711.0,102.0,0.7882483370288248,0.8745387453874539,0.9013303769401331,79337.0,3317.7050173376606,17.981894322413265,1586005.2009205609,3475733.840000001,43.80974627223112,36.16241,9.0,Desde el 01/03/23 y hasta nuevo aviso el Servicio circulara limitado entre Merlo y Las Heras por obras de renovación de vías. / Aumento de Tarifas 01/05/2023 (Resolución RESOL-2022-1017-APN-MTR),False,2023-05-01,0.0987
SOFSE,Sarmiento,SAR - Moreno-Mercedes (d),Diésel,52992.0,158976.0,1274.0,122.0,1152.0,798.0,354.0,0.6263736263736264,0.6927083333333334,0.9042386185243328,240.0,10.036290812118413,0.05483223139950741,8717.00881896809,9464.800000000001,39.436666666666675,61.761750000000006,14.0,Aumento de Tarifas 01/05/2023 (Resolución RESOL-2022-1017-APN-MTR),False,2023-05-01,0.0958
SOFSE,Sarmiento,SAR - Once-Moreno (e),Eléctrico,246052.81859999997,2214475.3674,7435.0,672.0,6763.0,4636.0,2127.0,0.623537323470074,0.6854946029868402,0.909616677874916,5668832.0,237058.52715434518,49.28430419790331,109138877.64570528,128000943.02000001,22.57977357946046,36.3822,16.0,Aumento de Tarifas 01/05/2023 (Resolución RESOL-2022-1017-APN-MTR),False,2023-05-01,0.0904
SOFSE,Tren de la Costa,TDC - Maipú-Delta (e),Eléctrico,34853.4,69706.8,2298.0,20.0,2278.0,2180.0,98.0,0.9486510008703221,0.9569798068481123,0.9912967798085291,106592.0,,15.805786918812327,1101770.8275922672,2458461.18,23.064218515460823,15.3,11.0,Aumento de Tarifas 01/05/2023 (Resolución RESOL-2022-1017-APN-MTR),False,2023-05-01,0.0087
Metrovias S.A.,Urquiza,URQ - Federico Lacroze-Gral. Lemos (e),Eléctrico,119449.404,716696.424,4748.0,96.0,4652.0,3481.0,1171.0,0.733150800336984,0.748280309544282,0.9797809604043808,1742355.0,73176.6,43.097951025432465,30888147.38165458,39601114.297,22.728499242117707,25.677,23.0,Aumento de Tarifas 01/05/2023 (Resolución RESOL-2022-1017-APN-MTR),False,2023-05-01,0.0202
Ferrovías S.A.C.,Belgrano Norte,BN - Retiro-Villa Rosa (d),Diésel,199476.5,1280236.8,4514.0,292.0,4222.0,3882.0,340.0,0.8599911386796633,0.9194694457603032,0.9353123615418697,2711761.0,110770.5,40.16053011442883,51414988.56,53907266.62,19.879062579629988,51.944,22.0,Aumento de Tarifas 01/06/2023 (Resolución RESOL-2022-1017-APN-MTR),False,2023-06-01,0.0647
SOFSE,Belgrano Sur,BS - Buenos Aires-González Catán (d),Diésel,77971.95000000001,467831.70000000007,2950.0,175.0,2775.0,2343.0,432.0,0.7942372881355932,0.8443243243243244,0.940677966101695,1258213.0,52268.49285191564,43.755556800623765,20470236.52248238,26045343.380000003,20.70026567838673,28.098000000000003,13.0,Aumento de Tarifas 01/06/2023 (Resolución RESOL-2022-1017-APN-MTR),False,2023-06-01,0.0593
SOFSE,Belgrano Sur,BS - Buenos Aires-Marinos del Crucero Gral. Belgrano (d),Diésel,31248.211000000003,156241.05500000002,983.0,72.0,911.0,643.0,268.0,0.6541200406917599,0.7058177826564215,0.9267548321464903,78098.0,3244.3352236456844,10.636752368024853,1661897.4117539516,1732128.3299999996,22.178907654485386,34.301,16.0,Aumento de Tarifas 01/06/2023 (Resolución RESOL-2022-1017-APN-MTR),False,2023-06-01,0.0732
SOFSE,Belgrano Sur,BS - González Catán-20 de Junio-Marcos Paz-Villars (d),Diésel,14360.58,28721.16,526.0,32.0,494.0,321.0,173.0,0.6102661596958175,0.6497975708502024,0.9391634980988594,2205.0,91.59977423415113,1.4261636352879672,40961.07395528735,50374.29000000001,22.845482993197283,29.07,4.0,Aumento de Tarifas 01/06/2023 (Resolución RESOL-2022-1017-APN-MTR),False,2023-06-01,0.0608
SOFSE,Mitre,MIT - Retiro-Bartolomé Mitre (e),Eléctrico,13231.603299999997,79389.61979999999,1780.0,33.0,1747.0,1691.0,56.0,0.95,0.9679450486548369,0.9814606741573034,41477.0,1736.749700572878,2.967889588366366,235619.62602878426,1153370.3900000001,27.807468958700007,7.573899999999998,7.0,El ramal a Mitre sigue limitado hasta Belgrano R. El 26/06/2023 volvieron a circular los trenes de los ramales Tigre y José León Suáres hasta Retiro. / Aumento de Tarifas 01/06/2023 (Resolución RESOL-2022-1017-APN-MTR),False,2023-06-01,0.0185
SOFSE,Mitre,MIT - Retiro-José León Suárez (e),Eléctrico,50833.524,305001.144,3130.0,118.0,3012.0,2474.0,538.0,0.7904153354632588,0.8213811420982736,0.9623003194888179,1167098.0,48869.42406729525,42.53346149157582,12972754.41321057,28497964.96999999,24.417799507839096,16.877,14.0,El 26/06/2023 volvieron a circular los trenes de los ramales Tigre y José León Suáres hasta Retiro. El ramal a Mitre sigue limitado hasta Belgrano R. / Aumento de Tarifas 01/06/2023 (Resolución RESOL-2022-1017-APN-MTR),False,2023-06-01,0.0377
SOFSE,Mitre,MIT - Retiro-Tigre (e),Eléctrico,78324.036,469944.21599999996,4000.0,131.0,3869.0,3748.0,121.0,0.937,0.9687257689325407,0.96725,1621854.0,67911.2387316567,40.97531713059103,19256113.28428697,44081789.74000001,27.17987546351275,20.244,15.0,El 26/06/2023 volvieron a circular los trenes de los ramales Tigre y José León Suáres hasta Retiro. El ramal a Mitre sigue limitado hasta Belgrano R. / Aumento de Tarifas 01/06/2023 (Resolución RESOL-2022-1017-APN-MTR),False,2023-06-01,0.0328
SOFSE,Mitre,MIT - Victoria-Capilla del Señor (d),Diésel,,,,,,,,,,,,,,,,,,,Desde el lunes 17/10/2022 se suspende el servicio Victoria-Capilla por obras de renovación de vías.,True,2023-06-01,
SOFSE,Mitre,MIT - Villa Ballester-Zárate (d),Diésel,73738.916,147477.832,1070.0,51.0,1019.0,499.0,520.0,0.4663551401869159,0.4896957801766438,0.9523364485981308,10663.0,446.4875004751694,2.3189174144057945,341988.9128636121,406744.5,38.145409359467315,72.364,12.0,Aumento de Tarifas 01/06/2023 (Resolución RESOL-2022-1017-APN-MTR),False,2023-06-01,0.0477
SOFSE,Roca,ROC - Alejandro Korn-Chascomús (d),Diésel,20875.05,62625.149999999994,300.0,30.0,270.0,257.0,13.0,0.8566666666666667,0.9518518518518518,0.9,6683.0,292.7587129256782,3.137400868500914,196480.19999999998,,,77.315,7.0,Aumento de Tarifas 01/06/2023 (Resolución RESOL-2022-1017-APN-MTR),False,2023-06-01,0.1
SOFSE,Roca,ROC - Bosques-Gutiérrez (d),Diésel,4045.952999999994,12137.858999999982,1103.0,182.0,921.0,883.0,38.0,0.800543970988214,0.9587404994571118,0.8349954669084315,2759.0,120.86208124524109,0.8864907723841591,10760.1,,,4.392999999999994,3.0,Aumento de Tarifas 01/06/2023 (Resolución RESOL-2022-1017-APN-MTR),False,2023-06-01,0.165
SOFSE,Roca,ROC - Cañuelas-Lobos (d),Diésel,6763.86,20291.579999999998,200.0,20.0,180.0,111.0,69.0,0.555,0.6166666666666667,0.9,1641.0,71.88643541987699,1.8195970939670545,36922.5,,,37.577,4.0,Aumento de Tarifas 01/06/2023 (Resolución RESOL-2022-1017-APN-MTR),False,2023-06-01,0.1
SOFSE,Roca,ROC - Cañuelas-Monte (d),Diésel,7015.428,21046.284,200.0,36.0,164.0,113.0,51.0,0.565,0.6890243902439024,0.82,783.0,34.300474670178964,1.1161115187840287,23490.0,,,42.777,4.0,Aumento de Tarifas 01/06/2023 (Resolución RESOL-2022-1017-APN-MTR),False,2023-06-01,0.18
SOFSE,Roca,ROC - Ezeiza-Cañuelas (d),Diésel,41129.72600000001,123389.17800000003,1572.0,274.0,1298.0,859.0,439.0,0.5464376590330788,0.6617873651771957,0.8256997455470738,36901.0,1616.5029576044367,6.805031922128007,839667.2951351351,,,31.687000000000005,16.0,Aumento de Tarifas 01/06/2023 (Resolución RESOL-2022-1017-APN-MTR),False,2023-06-01,0.1743
SOFSE,Roca,ROC - Plaza Constitución-Bosques (Vía Quilmes) (e),Eléctrico,51400.17,359801.19,2008.0,406.0,1602.0,952.0,650.0,0.47410358565737054,0.5942571785268415,0.797808764940239,83988.0,3679.2187312886213,4.085005944532869,1469790.0,,,32.085,16.0,Aumento de Tarifas 01/06/2023 (Resolución RESOL-2022-1017-APN-MTR),False,2023-06-01,0.2022
SOFSE,Roca,ROC - Plaza Constitución-Ezeiza (e),Eléctrico,129225.024,904575.1680000001,4874.0,890.0,3984.0,2915.0,1069.0,0.598071399261387,0.7316767068273092,0.8173984407057858,2330407.8163797916,102086.96587090947,48.4334176946366,43811666.94794008,,,32.436,15.0,Aumento de Tarifas 01/06/2023 (Resolución RESOL-2022-1017-APN-MTR),False,2023-06-01,0.1826
SOFSE,Roca,ROC - Plaza Constitución-Glew-Korn (e),Eléctrico,172391.51,1206740.57,4870.0,504.0,4366.0,2924.0,1442.0,0.6004106776180698,0.6697205680256527,0.8965092402464065,3738063.926879568,163751.42661486886,70.31673024813128,84854051.1401662,,,39.485,15.0,Aumento de Tarifas 01/06/2023 (Resolución RESOL-2022-1017-APN-MTR),False,2023-06-01,0.1035
SOFSE,Roca,ROC - Plaza Constitución-La Plata (e),Eléctrico,114430.602,801014.214,2256.0,89.0,2167.0,1371.0,796.0,0.6077127659574468,0.6326718966312875,0.9605496453900709,2382069.901165078,104350.10000958935,70.77685096825117,56693263.64772885,,,52.806,19.0,Aumento de Tarifas 01/06/2023 (Resolución RESOL-2022-1017-APN-MTR),False,2023-06-01,0.0395
SOFSE,Roca,ROC - Plaza Constitución-Temperley-Bosques (vía Temperley) (e),Eléctrico,105146.94400000002,736028.6080000001,4419.0,1283.0,3136.0,1837.0,1299.0,0.4157049106132609,0.5857780612244898,0.709662819642453,1326724.355575563,58119.12535469873,43.261069186339974,31841384.53381351,,,33.529,16.0,Aumento de Tarifas 01/06/2023 (Resolución RESOL-2022-1017-APN-MTR),False,2023-06-01,0.2903
SOFSE,Roca,ROC - Temperley-Haedo (d),Diésel,11134.15,33402.45,500.0,75.0,425.0,411.0,14.0,0.822,0.9670588235294117,0.85,719.0,31.4968598823227,0.08394893188972666,2804.1,,,26.198,11.0,Aumento de Tarifas 01/06/2023 (Resolución RESOL-2022-1017-APN-MTR),False,2023-06-01,0.15
SOFSE,Roca,ROC - Tren Universitario/La Plata-Policlínico (d),Diésel,2417.7599999999998,2417.7599999999998,556.0,4.0,552.0,538.0,14.0,0.9676258992805755,0.9746376811594203,0.9928057553956835,29980.0,1162.9169899146625,37.199722056779834,89940.0,,,4.38,7.0,,False,2023-06-01,0.0072
SOFSE,San Martín,SM - Retiro-Pilar-Dr. Cabred (d),Diésel,183910.0,1287370.0,3640.0,170.0,3470.0,2123.0,1347.0,0.5832417582417583,0.6118155619596541,0.9532967032967034,2357874.0,102814.55,51.072190798979456,65748806.26888218,60935993.650000006,25.843617449448107,72.3,21.0,Aumento de Tarifas 01/06/2023 (Resolución RESOL-2022-1017-APN-MTR),False,2023-06-01,0.0467
SOFSE,Sarmiento,SAR - Merlo-Lobos (d),Diésel,29436.20174,88308.60522,872.0,58.0,814.0,728.0,86.0,0.8348623853211009,0.8943488943488943,0.9334862385321101,77022.0,3303.424116593601,17.18253894057294,1517366.0479803327,3611313.7700000005,46.88678260756667,36.16241,9.0,Desde el 01/03/23 y hasta nuevo aviso el Servicio circulara limitado entre Merlo y Las Heras por obras de renovación de vías. / Aumento de Tarifas 01/06/2023 (Resolución RESOL-2022-1017-APN-MTR),False,2023-06-01,0.0665
SOFSE,Sarmiento,SAR - Moreno-Mercedes (d),Diésel,51474.0,154422.0,1232.0,113.0,1119.0,853.0,266.0,0.6923701298701299,0.7622877569258266,0.9082792207792207,262.0,11.237011744015001,0.06595152699541944,10184.36670168666,12008.7,45.83473282442748,61.761750000000006,14.0,Aumento de Tarifas 01/06/2023 (Resolución RESOL-2022-1017-APN-MTR),False,2023-06-01,0.0917
SOFSE,Sarmiento,SAR - Once-Moreno (e),Eléctrico,238739.99639999997,2148659.9675999996,7226.0,664.0,6562.0,4424.0,2138.0,0.6122336008856906,0.6741846997866504,0.9081096042070301,5978233.0,256402.57415823676,53.13084237623992,114160114.05869235,145416052.91,24.324253154736525,36.3822,16.0,Aumento de Tarifas 01/06/2023 (Resolución RESOL-2022-1017-APN-MTR),False,2023-06-01,0.0919
SOFSE,Tren de la Costa,TDC - Maipú-Delta (e),Eléctrico,32527.800000000003,65055.600000000006,2220.0,94.0,2126.0,1981.0,145.0,0.8923423423423423,0.9317968015051741,0.9576576576576576,100978.0,,16.086796684254438,1046536.210372183,2535944.4200000004,25.11383093347066,15.3,11.0,Aumento de Tarifas 01/06/2023 (Resolución RESOL-2022-1017-APN-MTR),False,2023-06-01,0.0423
Metrovias S.A.,Urquiza,URQ - Federico Lacroze-Gral. Lemos (e),Eléctrico,115084.314,690505.884,4620.0,138.0,4482.0,3624.0,858.0,0.7844155844155845,0.8085676037483266,0.9701298701298702,1671528.0,66116.36363636363,42.89007223454814,29615847.24314052,41234043.6555,24.668473190697377,25.677,23.0,Aumento de Tarifas 01/06/2023 (Resolución RESOL-2022-1017-APN-MTR),False,2023-06-01,0.0299
Ferrovías S.A.C.,Belgrano Norte,BN - Retiro-Villa Rosa (d),Diésel,197113.7,1266655.2,3704.0,237.0,3467.0,2951.0,516.0,0.79670626349892,0.8511681569079896,0.9360151187904968,2664719.0,101121.80952380953,40.95990679231412,51882078.93,58422397.03,21.92441192861236,51.944,22.0,Aumento de Tarifas 01/07/2023 (Resolución RESOL-2022-1017-APN-MTR),False,2023-07-01,0.064
SOFSE,Belgrano Sur,BS - Buenos Aires-González Catán (d),Diésel,74319.21,445915.26,2736.0,91.0,2645.0,2237.0,408.0,0.8176169590643275,0.8457466918714556,0.9667397660818714,1319693.0,49578.33962769165,49.04348318954496,21869237.55777157,30050938.220000006,22.771158307272984,28.098000000000003,13.0,Aumento de Tarifas 01/07/2023 (Resolución RESOL-2022-1017-APN-MTR),False,2023-07-01,0.0333
SOFSE,Belgrano Sur,BS - Buenos Aires-Marinos del Crucero Gral. Belgrano (d),Diésel,33546.378000000004,167731.89,1018.0,40.0,978.0,739.0,239.0,0.7259332023575639,0.7556237218813906,0.9607072691552063,94696.0,3557.547436702239,12.081398749701414,2026435.8461310552,2281003.1200000006,24.087639604629558,34.301,16.0,Aumento de Tarifas 01/07/2023 (Resolución RESOL-2022-1017-APN-MTR),False,2023-07-01,0.0393
SOFSE,Belgrano Sur,BS - González Catán-20 de Junio-Marcos Paz-Villars (d),Diésel,13139.64,26279.28,548.0,96.0,452.0,352.0,100.0,0.6423357664233577,0.7787610619469026,0.8248175182481752,1503.0,56.464832700045044,1.0635857096034087,27950.266666666666,37122.8,24.69913506320692,29.07,4.0,Aumento de Tarifas 01/07/2023 (Resolución RESOL-2022-1017-APN-MTR),False,2023-07-01,0.1752
SOFSE,Mitre,MIT - Retiro-Bartolomé Mitre (e),Eléctrico,13610.298299999997,81661.78979999998,1841.0,44.0,1797.0,1757.0,40.0,0.9543726235741445,0.9777406789092933,0.9760999456816948,49191.0,1907.796588015558,3.521486327621554,287570.8762698052,1520265.3700000003,30.905356061068087,7.573899999999998,7.0,El ramal a Mitre sigue limitado hasta Belgrano R. El 26/06/2023 volvieron a circular los trenes de los ramales Tigre y José León Suáres hasta Retiro. / Aumento de Tarifas 01/06/2023 (Resolución RESOL-2022-1017-APN-MTR),False,2023-07-01,0.0239
SOFSE,Mitre,MIT - Retiro-José León Suárez (e),Eléctrico,68469.92,410819.52,3158.0,118.0,3040.0,2501.0,539.0,0.791956934768841,0.8226973684210527,0.9626345788473718,1401607.0,54359.152128208865,52.95752876509456,21755986.54766234,38676450.800000004,27.59436190030444,22.523,15.0,,False,2023-07-01,0.0374
SOFSE,Mitre,MIT - Retiro-Tigre (e),Eléctrico,122511.665,735069.99,4470.0,131.0,4339.0,3976.0,363.0,0.8894854586129753,0.9163401705462088,0.9706935123042506,2300896.0,89236.6802500182,55.58648230466622,40859954.99182618,72429280.94,31.47872869525611,28.235,17.0,Aumento de Tarifas 01/07/2023 (Resolución RESOL-2022-1017-APN-MTR),False,2023-07-01,0.0293
SOFSE,Mitre,MIT - Victoria-Capilla del Señor (d),Diésel,,,,,,,,,,,,,,,,,,,Desde el lunes 17/10/2022 se suspende el servicio Victoria-Capilla por obras de renovación de vías.,True,2023-07-01,
SOFSE,Mitre,MIT - Villa Ballester-Zárate (d),Diésel,74028.372,148056.744,1114.0,91.0,1023.0,833.0,190.0,0.7477558348294434,0.8142717497556208,0.9183123877917415,12633.0,489.9512979284939,2.9952360895740093,443464.9029336202,569621.12,45.08993271590279,72.364,12.0,Aumento de Tarifas 01/07/2023 (Resolución RESOL-2022-1017-APN-MTR),False,2023-07-01,0.0817
SOFSE,Roca,ROC - Alejandro Korn-Chascomús (d),Diésel,23039.87,69119.61,310.0,12.0,298.0,275.0,23.0,0.8870967741935484,0.9228187919463087,0.9612903225806452,8343.0,335.0337696606962,3.5486918980011604,245284.19999999998,,,77.315,7.0,Aumento de Tarifas 01/07/2023 (Resolución RESOL-2022-1017-APN-MTR),False,2023-07-01,0.0387
SOFSE,Roca,ROC - Bosques-Gutiérrez (d),Diésel,4502.824999999993,13508.47499999998,1142.0,117.0,1025.0,998.0,27.0,0.8739054290718039,0.9736585365853658,0.8975481611208407,2272.0,91.23777114576313,0.6559437686341362,8860.8,,,4.392999999999994,3.0,Aumento de Tarifas 01/07/2023 (Resolución RESOL-2022-1017-APN-MTR),False,2023-07-01,0.1025
SOFSE,Roca,ROC - Cañuelas-Lobos (d),Diésel,7064.476,21193.428,208.0,20.0,188.0,101.0,87.0,0.4855769230769231,0.5372340425531915,0.9038461538461539,1020.0,40.96061908832676,1.0828828634990055,22950.0,,,37.577,4.0,Aumento de Tarifas 01/07/2023 (Resolución RESOL-2022-1017-APN-MTR),False,2023-07-01,0.0962
SOFSE,Roca,ROC - Cañuelas-Monte (d),Diésel,8255.961,24767.882999999998,208.0,15.0,193.0,128.0,65.0,0.6153846153846154,0.6632124352331606,0.9278846153846154,1376.0,55.25667829954668,1.6666745397658735,41280.0,,,42.777,4.0,Aumento de Tarifas 01/07/2023 (Resolución RESOL-2022-1017-APN-MTR),False,2023-07-01,0.0721
SOFSE,Roca,ROC - Ezeiza-Cañuelas (d),Diésel,42745.763000000006,128237.28900000002,1637.0,288.0,1349.0,960.0,389.0,0.5864386072083079,0.7116382505559674,0.8240684178375076,35299.0,1417.518522743967,6.2635013642139175,803214.4345945945,,,31.687000000000005,16.0,Aumento de Tarifas 01/07/2023 (Resolución RESOL-2022-1017-APN-MTR),False,2023-07-01,0.1759
SOFSE,Roca,ROC - Plaza Constitución-Bosques (Vía Quilmes) (e),Eléctrico,57592.575000000004,403148.025,2116.0,321.0,1795.0,1303.0,492.0,0.6157844990548205,0.7259052924791086,0.8482986767485823,81672.0,3279.7408648841397,3.545248671378211,1429260.0,,,32.085,16.0,Aumento de Tarifas 01/07/2023 (Resolución RESOL-2022-1017-APN-MTR),False,2023-07-01,0.1517
SOFSE,Roca,ROC - Plaza Constitución-Ezeiza (e),Eléctrico,144664.56,1012651.9199999999,5161.0,701.0,4460.0,3784.0,676.0,0.733191242007363,0.8484304932735426,0.8641736097655494,2558260.2703989753,102733.2592790316,47.494397762560645,48095293.083500735,,,32.436,15.0,Aumento de Tarifas 01/07/2023 (Resolución RESOL-2022-1017-APN-MTR),False,2023-07-01,0.1358
SOFSE,Roca,ROC - Plaza Constitución-Glew-Korn (e),Eléctrico,187869.63,1315087.4100000001,5161.0,403.0,4758.0,3570.0,1188.0,0.6917264096105405,0.7503152585119798,0.9219143576826196,4067852.671607119,163354.67038150152,70.21605936101356,92340255.6454816,,,39.485,15.0,Aumento de Tarifas 01/07/2023 (Resolución RESOL-2022-1017-APN-MTR),False,2023-07-01,0.0781
SOFSE,Roca,ROC - Plaza Constitución-La Plata (e),Eléctrico,121612.218,851285.526,2385.0,82.0,2303.0,1684.0,619.0,0.7060796645702306,0.7312201476335215,0.9656184486373166,2302465.8679415914,92461.20331434233,64.37168961922404,54798687.65700988,,,52.806,19.0,Aumento de Tarifas 01/07/2023 (Resolución RESOL-2022-1017-APN-MTR),False,2023-07-01,0.0344
SOFSE,Roca,ROC - Plaza Constitución-Temperley-Bosques (vía Temperley) (e),Eléctrico,124426.119,870982.8330000001,4647.0,936.0,3711.0,2737.0,974.0,0.5889821390144179,0.7375370520075452,0.7985797288573273,1431731.1900523137,57494.701875107436,39.451464781344924,34361548.56125553,,,33.529,16.0,Aumento de Tarifas 01/07/2023 (Resolución RESOL-2022-1017-APN-MTR),False,2023-07-01,0.2014
SOFSE,Roca,ROC - Temperley-Haedo (d),Diésel,11500.922,34502.766,518.0,79.0,439.0,417.0,22.0,0.805019305019305,0.9498861047835991,0.8474903474903475,743.0,29.83699998296743,0.08398457097613564,2897.7,,,26.198,11.0,Aumento de Tarifas 01/07/2023 (Resolución RESOL-2022-1017-APN-MTR),False,2023-07-01,0.1525
SOFSE,Roca,ROC - Tren Universitario/La Plata-Policlínico (d),Diésel,2654.2799999999997,2654.2799999999997,606.0,0.0,606.0,605.0,1.0,0.9983498349834984,0.9983498349834984,1.0,10533.0,390.1111111111111,11.904923369049234,31599.0,,,4.38,7.0,,False,2023-07-01,0.0
SOFSE,San Martín,SM - Retiro-Pilar-Dr. Cabred (d),Diésel,221222.0,1548554.0,4363.0,189.0,4174.0,2257.0,1917.0,0.5173046069218428,0.5407283181600383,0.956681182672473,2817720.0,105832.33333333333,50.725810584013786,78551656.88311689,78630208.53999999,27.905614660079777,72.3,21.0,Aumento de Tarifas 01/07/2023 (Resolución RESOL-2022-1017-APN-MTR),False,2023-07-01,0.0433
